nombre d'arretes sur 100 noeuds = 10
nombre de procs = 1
ratio = 1
466.984554 	207.544540 	194.619287 	194.046767 	194.046767 	101.992044 	101.992044 	
492.520027 	218.893412 	204.963016 	Over_Deadline 	Over_Deadline 	107.592550 	107.592550 	
489.115770 	217.380439 	204.388223 	204.364792 	204.364792 	106.814186 	106.814186 	
546.125730 	242.717692 	226.785885 	227.916950 	227.916950 	119.295314 	119.295314 	
542.229250 	240.985958 	225.183630 	223.635450 	223.635450 	118.484312 	118.484312 	
508.659050 	226.066168 	212.111889 	211.969420 	211.969420 	111.111214 	111.111214 	
466.526994 	207.341184 	194.758779 	194.345046 	194.345046 	101.880738 	101.880738 	
522.311767 	232.133921 	216.854850 	214.356845 	214.356845 	114.114825 	114.114825 	
ratio = 8
486.951177 	216.418417 	156.296273 	156.296273 	156.296273 	86.341087 	86.341087 	
495.853382 	220.374873 	159.115694 	159.115694 	159.115694 	87.943574 	87.943574 	
538.904921 	239.508508 	171.723587 	171.439485 	171.439485 	95.549142 	95.549142 	
535.533842 	238.010281 	171.071877 	170.398768 	170.398768 	94.954724 	94.954724 	
475.895942 	211.505077 	149.882184 	Over_Deadline 	Over_Deadline 	84.414038 	84.414038 	
486.405532 	216.175913 	155.983083 	156.051656 	156.051656 	86.227560 	86.227560 	
553.620366 	246.048575 	176.915848 	177.789558 	177.789558 	98.150504 	98.150504 	
457.960630 	203.533987 	145.380394 	142.891377 	142.891377 	81.239055 	81.239055 	
520.207179 	231.198567 	166.855195 	166.855195 	166.855195 	92.226135 	92.226135 	
495.441343 	220.191749 	157.949768 	159.122418 	159.122418 	87.839236 	87.839236 	
ratio = 9
514.489211 	228.657298 	112.502679 	106.481137 	106.481137 	70.088367 	70.088367 	
456.884680 	203.055796 	102.303209 	102.303209 	102.303209 	62.223323 	62.223323 	
446.480426 	198.431776 	99.880525 	99.880525 	99.880525 	60.829534 	60.829534 	
549.383386 	244.165510 	121.048266 	117.471231 	117.471231 	74.841396 	74.841396 	
460.129210 	204.497781 	98.007502 	Over_Deadline 	Over_Deadline 	62.804959 	62.804959 	
456.022710 	202.672706 	102.155877 	102.155877 	102.155877 	62.119451 	62.119451 	
475.316911 	211.247736 	104.760869 	102.249927 	102.249927 	64.785491 	64.785491 	
481.384911 	213.944571 	107.106272 	106.250954 	106.250954 	65.584918 	65.584918 	
533.899754 	237.284034 	119.586059 	119.586059 	119.586059 	72.717593 	72.717593 	
527.803417 	234.574605 	117.305071 	115.996847 	115.996847 	71.899161 	71.899161 	
ratio = 10
464.500006 	206.440318 	58.648456 	58.580594 	58.580594 	44.176132 	44.176132 	
513.872972 	228.383420 	63.838402 	65.158528 	65.158528 	48.858001 	48.858001 	
509.559857 	226.466518 	64.398512 	64.383826 	64.383826 	48.461157 	48.461157 	
538.637302 	239.389569 	68.150933 	68.334693 	68.334693 	51.233293 	51.233293 	
536.828126 	238.585506 	68.112040 	68.112040 	68.112040 	51.067743 	51.067743 	
487.450589 	216.640374 	61.917573 	61.917573 	61.917573 	46.371625 	46.371625 	
514.603001 	228.707871 	63.767006 	64.666775 	64.666775 	48.951952 	48.951952 	
461.672669 	205.183749 	57.529199 	56.453287 	56.453287 	43.957591 	43.957591 	
494.329294 	219.697514 	62.371614 	61.740175 	61.740175 	47.010993 	47.010993 	
530.283203 	235.676710 	65.345523 	63.972000 	63.972000 	50.422289 	50.422289 	
nombre de procs = 10
ratio = 1
483.270482 	483.270482 	483.205470 	483.230820 	483.230820 	483.267862 	483.267862 	
484.588445 	484.588445 	484.371763 	484.371763 	484.371763 	484.571778 	484.571778 	
510.794922 	510.794922 	510.584553 	510.584553 	510.584553 	510.794922 	510.794922 	
553.678637 	553.678637 	553.334783 	553.334783 	553.334783 	553.616315 	553.616315 	
520.949334 	520.949334 	520.702945 	520.702945 	520.702945 	520.949334 	520.949334 	
489.794101 	489.794101 	489.575897 	489.575897 	489.575897 	489.776461 	489.776461 	
510.696576 	510.696576 	510.420210 	510.420210 	510.420210 	510.695136 	510.695136 	
434.990504 	434.990504 	434.905809 	434.905809 	434.905809 	434.962157 	434.962157 	
462.030620 	462.030620 	461.825378 	461.825378 	461.825378 	462.030620 	462.030620 	
500.404339 	500.404339 	499.963902 	499.963902 	499.963902 	500.404339 	500.404339 	
ratio = 2
474.162314 	210.734591 	243.867728 	402.224460 	397.874560 	204.308865 	205.144081 	
520.554708 	231.353021 	256.252869 	Over_Deadline 	Over_Deadline 	225.172912 	225.675998 	
514.914670 	228.846387 	293.501132 	Over_Deadline 	Over_Deadline 	220.438376 	220.438376 	
513.508497 	228.221434 	255.144571 	429.192684 	432.363224 	221.542911 	221.542911 	
443.199608 	196.973664 	197.954054 	Over_Deadline 	355.991885 	189.192085 	189.489094 	
506.746537 	225.216179 	244.096946 	Over_Deadline 	Over_Deadline 	217.321526 	217.557622 	
532.402109 	236.618427 	274.212577 	463.145216 	455.508623 	227.579418 	227.579418 	
503.348803 	223.706105 	238.023414 	Over_Deadline 	423.856641 	215.806864 	216.765949 	
512.899682 	227.950855 	295.767719 	437.515983 	437.515983 	219.170855 	219.170855 	
513.317381 	228.136495 	276.397703 	411.792124 	411.792124 	220.524114 	220.733404 	
ratio = 3
536.300365 	238.350951 	224.029489 	381.933184 	372.198438 	208.857367 	208.718952 	
477.102908 	212.041496 	213.083918 	379.115909 	386.174480 	185.240052 	184.859244 	
498.740091 	221.657829 	222.191770 	342.666722 	357.422169 	193.869841 	193.872504 	
545.186180 	242.300123 	241.009710 	416.672725 	420.621895 	211.430266 	211.430266 	
511.787677 	227.456641 	218.533624 	356.433290 	356.433290 	199.314122 	199.314122 	
543.233629 	241.432340 	228.157891 	405.645038 	403.937902 	211.125478 	213.008963 	
465.580621 	206.920582 	207.923238 	323.020442 	311.496343 	181.775527 	180.883284 	
541.419170 	240.625929 	240.988875 	Over_Deadline 	Over_Deadline 	212.870078 	213.006707 	
494.937056 	219.967626 	240.123565 	335.472506 	317.780410 	191.497506 	191.541663 	
508.366283 	225.936051 	218.739859 	386.383650 	345.117692 	196.085069 	196.583612 	
ratio = 4
475.522094 	211.338926 	180.612172 	310.467368 	331.871757 	164.901155 	165.038381 	
484.981923 	215.543210 	186.176609 	313.692544 	313.316291 	168.514772 	168.506114 	
554.894095 	246.614665 	207.237827 	Over_Deadline 	Over_Deadline 	192.028858 	193.631634 	
495.390103 	220.168976 	185.225849 	321.621801 	324.400568 	171.068297 	171.154527 	
526.251493 	233.884875 	198.982075 	351.627301 	333.354046 	181.612370 	181.718448 	
485.138504 	215.612801 	189.879484 	294.438832 	271.896831 	167.317339 	167.408779 	
499.040140 	221.791182 	190.399038 	304.378220 	295.937317 	172.701373 	172.800125 	
498.782671 	221.676753 	186.338487 	Over_Deadline 	290.667023 	172.751752 	173.579090 	
493.296531 	219.238518 	188.741733 	316.845586 	312.256887 	170.452063 	171.034561 	
478.177042 	212.518879 	179.798913 	293.136210 	301.230419 	165.856140 	166.300485 	
ratio = 5
516.933362 	229.743566 	175.608605 	Over_Deadline 	281.683385 	157.785812 	157.928357 	
492.232098 	218.765446 	159.416763 	246.566260 	247.862615 	150.915293 	150.985956 	
492.158866 	218.732899 	166.490983 	270.407831 	Over_Deadline 	149.967168 	150.432737 	
507.152730 	225.396705 	165.130784 	252.964724 	252.738545 	155.582204 	155.132776 	
476.243056 	211.659347 	152.928396 	Over_Deadline 	249.990109 	146.684771 	146.598363 	
526.277988 	233.896650 	177.640344 	Over_Deadline 	Over_Deadline 	161.343960 	160.700288 	
