nombre d'arretes sur 100 noeuds = 10
nombre de procs = 1
ratio deadline = 1
fr = 0.1
486.177452 	486.177452 	486.177452 	486.177452 	486.177452 	486.177452 	486.177452 	
515.798476 	515.798476 	515.798476 	515.798476 	515.798476 	515.798476 	515.798476 	
475.629654 	475.629654 	475.629654 	475.629654 	475.629654 	475.629654 	475.629654 	
504.473407 	504.473407 	504.473407 	504.473407 	504.473407 	504.473407 	504.473407 	
532.656336 	532.656336 	532.656336 	532.656336 	532.656336 	532.656336 	532.656336 	
fr = 0.4
535.506918 	535.506918 	535.506918 	535.506918 	535.506918 	535.506918 	535.506918 	
487.227913 	487.227913 	487.227913 	487.227913 	487.227913 	487.227913 	487.227913 	
505.184754 	505.184754 	505.184754 	505.184754 	505.184754 	505.184754 	505.184754 	
527.040254 	527.040254 	527.040254 	527.040254 	527.040254 	527.040254 	527.040254 	
457.923116 	457.923116 	457.923116 	457.923116 	457.923116 	457.923116 	457.923116 	
435.847367 	435.847367 	435.847367 	435.847367 	435.847367 	435.847367 	435.847367 	
499.866480 	499.866480 	499.866480 	499.866480 	499.866480 	499.866480 	499.866480 	
495.278046 	495.278046 	495.278046 	495.278046 	495.278046 	495.278046 	495.278046 	
477.635637 	477.635637 	477.635637 	477.635637 	477.635637 	477.635637 	477.635637 	
438.345897 	438.345897 	438.345897 	438.345897 	438.345897 	438.345897 	438.345897 	
fr = 0.5
501.410643 	501.410643 	501.410643 	501.410643 	501.410643 	501.410643 	501.410643 	
494.391583 	494.391583 	494.391583 	494.391583 	494.391583 	494.391583 	494.391583 	
522.393947 	522.393947 	522.393947 	522.393947 	522.393947 	522.393947 	522.393947 	
519.115106 	519.115106 	519.115106 	519.115106 	519.115106 	519.115106 	519.115106 	
543.262236 	543.262236 	543.262236 	543.262236 	543.262236 	543.262236 	543.262236 	
536.198916 	536.198916 	536.198916 	536.198916 	536.198916 	536.198916 	536.198916 	
564.915055 	564.915055 	564.915055 	564.915055 	564.915055 	564.915055 	564.915055 	
509.532464 	509.532464 	509.532464 	509.532464 	509.532464 	509.532464 	509.532464 	
456.969180 	456.969180 	456.969180 	456.969180 	456.969180 	456.969180 	456.969180 	
478.912834 	478.912834 	478.912834 	478.912834 	478.912834 	478.912834 	478.912834 	
fr = 0.6
503.779878 	503.779878 	503.779878 	503.779878 	503.779878 	503.779878 	503.779878 	
486.369470 	486.369470 	486.369470 	486.369470 	486.369470 	486.369470 	486.369470 	
506.664673 	506.664673 	506.664673 	506.664673 	506.664673 	506.664673 	506.664673 	
491.763116 	491.763116 	491.763116 	491.763116 	491.763116 	491.763116 	491.763116 	
513.134788 	513.134788 	513.134788 	513.134788 	513.134788 	513.134788 	513.134788 	
542.077538 	542.077538 	542.077538 	542.077538 	542.077538 	542.077538 	542.077538 	
461.576685 	461.576685 	461.576685 	461.576685 	461.576685 	461.576685 	461.576685 	
496.280710 	496.280710 	496.280710 	496.280710 	496.280710 	496.280710 	496.280710 	
502.373064 	502.373064 	502.373064 	502.373064 	502.373064 	502.373064 	502.373064 	
472.191989 	472.191989 	472.191989 	472.191989 	472.191989 	472.191989 	472.191989 	
fr = 0.7
464.237527 	464.237527 	464.237527 	464.237527 	464.237527 	464.237527 	464.237527 	
471.633919 	471.633919 	471.633919 	471.633919 	471.633919 	471.633919 	471.633919 	
530.150491 	530.150491 	530.150491 	530.150491 	530.150491 	530.150491 	530.150491 	
534.447191 	534.447191 	534.447191 	534.447191 	534.447191 	534.447191 	534.447191 	
520.146303 	520.146303 	520.146303 	520.146303 	520.146303 	520.146303 	520.146303 	
505.135078 	505.135078 	505.135078 	505.135078 	505.135078 	505.135078 	505.135078 	
483.590436 	483.590436 	483.590436 	483.590436 	483.590436 	483.590436 	483.590436 	
472.319116 	472.319116 	472.319116 	472.319116 	472.319116 	472.319116 	472.319116 	
510.557071 	510.557071 	510.557071 	510.557071 	510.557071 	510.557071 	510.557071 	
533.815132 	533.815132 	533.815132 	533.815132 	533.815132 	533.815132 	533.815132 	
fr = 0.8
499.312921 	499.312921 	499.312921 	499.312921 	499.312921 	499.312921 	499.312921 	
531.823978 	531.823978 	531.823978 	531.823978 	531.823978 	531.823978 	531.823978 	
519.383448 	519.383448 	519.383448 	519.383448 	519.383448 	519.383448 	519.383448 	
470.730948 	470.730948 	470.730948 	470.730948 	470.730948 	470.730948 	470.730948 	
523.236545 	523.236545 	523.236545 	523.236545 	523.236545 	523.236545 	523.236545 	
472.966297 	472.966297 	472.966297 	472.966297 	472.966297 	472.966297 	472.966297 	
507.796794 	507.796794 	507.796794 	507.796794 	507.796794 	507.796794 	507.796794 	
454.861221 	454.861221 	454.861221 	454.861221 	454.861221 	454.861221 	454.861221 	
456.760713 	456.760713 	456.760713 	456.760713 	456.760713 	456.760713 	456.760713 	
473.002867 	473.002867 	473.002867 	473.002867 	473.002867 	473.002867 	473.002867 	
fr = 0.9
527.798532 	527.798532 	527.798532 	527.798532 	527.798532 	527.798532 	527.798532 	
468.381920 	468.381920 	468.381920 	468.381920 	468.381920 	468.381920 	468.381920 	
481.331853 	481.331853 	481.331853 	481.331853 	481.331853 	481.331853 	481.331853 	
504.513502 	504.513502 	504.513502 	504.513502 	504.513502 	504.513502 	504.513502 	
534.712578 	534.712578 	534.712578 	534.712578 	534.712578 	534.712578 	534.712578 	
470.657346 	470.657346 	470.657346 	470.657346 	470.657346 	470.657346 	470.657346 	
551.409485 	551.409485 	551.409485 	551.409485 	551.409485 	551.409485 	551.409485 	
509.580214 	509.580214 	509.580214 	509.580214 	509.580214 	509.580214 	509.580214 	
503.584840 	503.584840 	503.584840 	503.584840 	503.584840 	503.584840 	503.584840 	
448.642227 	448.642227 	448.642227 	448.642227 	448.642227 	448.642227 	448.642227 	
fr = 1.0
511.157697 	511.157697 	511.157697 	511.157697 	511.157697 	511.157697 	511.157697 	
462.025254 	462.025254 	462.025254 	462.025254 	462.025254 	462.025254 	462.025254 	
522.810850 	522.810850 	522.810850 	522.810850 	522.810850 	522.810850 	522.810850 	
515.346403 	515.346403 	515.346403 	515.346403 	515.346403 	515.346403 	515.346403 	
471.652440 	471.652440 	471.652440 	471.652440 	471.652440 	471.652440 	471.652440 	
512.051305 	512.051305 	512.051305 	512.051305 	512.051305 	512.051305 	512.051305 	
481.027087 	481.027087 	481.027087 	481.027087 	481.027087 	481.027087 	481.027087 	
590.644014 	590.644014 	590.644014 	590.644014 	590.644014 	590.644014 	590.644014 	
501.766095 	501.766095 	501.766095 	501.766095 	501.766095 	501.766095 	501.766095 	
541.474402 	541.474402 	541.474402 	541.474402 	541.474402 	541.474402 	541.474402 	
ratio deadline = 1.5
fr = 0.1
517.570328 	230.031257 	503.453000 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
500.276638 	222.345173 	496.200640 	495.791359 	495.791359 	Over_Deadline 	Over_Deadline 	
461.727983 	205.212437 	455.540714 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
525.254156 	233.446292 	518.224040 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
481.528568 	214.012697 	470.183089 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
427.267583 	189.896704 	423.269237 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
422.380341 	187.724596 	406.273119 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
467.679471 	207.857543 	455.744807 	Over_Deadline 	Over_Deadline 	207.857543 	207.857543 	
545.486000 	242.438222 	523.085370 	Over_Deadline 	Over_Deadline 	242.438222 	242.438222 	
475.648126 	211.399167 	470.894686 	Over_Deadline 	Over_Deadline 	211.399167 	211.399167 	
fr = 0.2
530.208516 	235.648229 	521.457589 	520.468779 	520.468779 	235.648229 	235.648229 	
512.469654 	227.764290 	500.395468 	500.618206 	500.618206 	Over_Deadline 	Over_Deadline 	
494.869122 	219.941832 	483.620902 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
491.593477 	218.485990 	483.471490 	482.028318 	482.028318 	Over_Deadline 	Over_Deadline 	
523.467712 	232.652316 	515.268745 	514.405015 	514.405015 	Over_Deadline 	Over_Deadline 	
459.506520 	204.225120 	451.202021 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
478.127299 	212.501022 	469.115064 	471.239812 	471.239812 	Over_Deadline 	Over_Deadline 	
493.767991 	219.452440 	486.452220 	486.388242 	486.388242 	Over_Deadline 	Over_Deadline 	
507.514928 	225.562190 	486.529162 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
507.331106 	225.480492 	486.049920 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
fr = 0.3
524.797248 	233.243221 	510.234782 	512.247356 	512.247356 	Over_Deadline 	Over_Deadline 	
474.021610 	210.676271 	462.797123 	463.678883 	463.678883 	Over_Deadline 	Over_Deadline 	
510.284669 	226.793186 	496.442035 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
522.034815 	232.015473 	508.336521 	Over_Deadline 	Over_Deadline 	232.015473 	232.015473 	
514.168204 	228.519202 	502.911773 	502.911773 	502.911773 	Over_Deadline 	Over_Deadline 	
514.892730 	228.841213 	495.589953 	Over_Deadline 	Over_Deadline 	228.841213 	228.841213 	
530.691129 	235.862724 	516.923871 	518.096496 	518.096496 	Over_Deadline 	Over_Deadline 	
498.382408 	221.503292 	485.719094 	Over_Deadline 	Over_Deadline 	221.503292 	221.503292 	
470.297817 	209.021252 	456.701159 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
502.851501 	223.489556 	491.693576 	491.853093 	491.853093 	Over_Deadline 	Over_Deadline 	
fr = 0.4
542.139594 	240.950931 	525.875401 	526.258523 	526.258523 	Over_Deadline 	Over_Deadline 	
525.860406 	233.715736 	509.207616 	508.403974 	508.403974 	Over_Deadline 	Over_Deadline 	
532.450883 	236.644837 	516.466321 	515.634511 	515.634511 	236.644837 	236.644837 	
485.090861 	215.595938 	469.450700 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
509.608892 	226.492841 	494.440374 	494.317019 	494.317019 	Over_Deadline 	Over_Deadline 	
553.114617 	245.828718 	536.681216 	536.591309 	536.591309 	Over_Deadline 	Over_Deadline 	
485.633450 	215.837089 	469.698770 	471.488518 	471.488518 	Over_Deadline 	Over_Deadline 	
486.696577 	216.309590 	472.447057 	472.447057 	472.447057 	Over_Deadline 	Over_Deadline 	
509.492214 	226.440984 	492.205748 	494.668322 	494.668322 	Over_Deadline 	Over_Deadline 	
481.939347 	214.195265 	467.177271 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
fr = 0.5
523.660857 	232.738159 	503.370776 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
521.511716 	231.782985 	501.933481 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
501.249779 	222.777680 	482.547990 	482.455939 	482.455939 	Over_Deadline 	Over_Deadline 	
525.820781 	233.698125 	505.216787 	504.137124 	504.137124 	Over_Deadline 	Over_Deadline 	
526.873851 	234.166156 	506.407736 	504.752471 	504.752471 	Over_Deadline 	Over_Deadline 	
514.226380 	228.545058 	495.241982 	495.227872 	495.227872 	Over_Deadline 	Over_Deadline 	
512.975198 	227.988977 	493.995985 	494.059008 	494.059008 	Over_Deadline 	Over_Deadline 	
546.804126 	243.024056 	523.016280 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
527.387172 	234.394299 	504.488515 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
520.783118 	231.459164 	494.741452 	502.062088 	502.062088 	231.459164 	231.459164 	
fr = 0.6
528.386707 	234.838536 	505.251901 	505.251901 	505.251901 	234.838536 	234.838536 	
457.460469 	203.315764 	437.418946 	437.418946 	437.418946 	Over_Deadline 	Over_Deadline 	
516.962934 	229.761304 	492.897192 	Over_Deadline 	Over_Deadline 	229.761304 	229.761304 	
489.890181 	217.728970 	466.262590 	468.585384 	468.585384 	217.728970 	217.728970 	
533.038147 	236.905843 	508.130533 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
556.540375 	247.351278 	531.419715 	530.952874 	530.952874 	Over_Deadline 	Over_Deadline 	
512.474152 	227.766290 	489.431008 	488.731943 	488.731943 	Over_Deadline 	Over_Deadline 	
485.972357 	215.987714 	464.498495 	464.498495 	464.498495 	215.987714 	215.987714 	
484.163134 	215.183615 	462.152562 	461.379029 	461.379029 	Over_Deadline 	Over_Deadline 	
470.392804 	209.063469 	449.680572 	449.795095 	449.795095 	Over_Deadline 	Over_Deadline 	
fr = 0.7
490.964101 	240.572410 	465.992710 	465.992710 	465.992710 	238.961748 	238.961748 	
538.970593 	264.095590 	509.242919 	Over_Deadline 	Over_Deadline 	262.310788 	262.310788 	
511.743456 	250.754294 	485.281220 	485.684622 	485.684622 	249.030021 	249.030021 	
527.600914 	258.524448 	499.835513 	498.994414 	498.994414 	256.771673 	256.771673 	
507.044657 	248.451882 	481.275114 	481.275114 	481.275114 	246.742583 	246.742583 	
554.532889 	271.721116 	526.380098 	526.380098 	526.380098 	269.900834 	269.900834 	
462.476335 	226.613404 	438.544950 	438.275456 	438.275456 	225.051603 	225.051603 	
473.559331 	232.044072 	449.514194 	449.514194 	449.514194 	230.441332 	230.441332 	
537.517132 	263.383395 	507.858148 	505.844843 	505.844843 	261.653676 	261.653676 	
499.002065 	244.511012 	472.505048 	472.147027 	472.147027 	242.829663 	242.829663 	
fr = 0.8
477.279763 	305.459048 	449.842998 	449.842998 	449.842998 	297.029200 	297.029200 	
462.350120 	295.904077 	435.326434 	434.858783 	434.858783 	287.708406 	287.708406 	
487.532789 	312.020985 	457.824327 	Over_Deadline 	Over_Deadline 	303.457807 	303.457807 	
490.443581 	313.883892 	462.020276 	462.020276 	462.020276 	305.191642 	305.191642 	
451.592136 	289.018967 	425.655684 	425.655684 	425.655684 	281.024588 	281.024588 	
454.232227 	290.708625 	426.064430 	422.376960 	422.376960 	282.711044 	282.711044 	
477.486793 	305.591547 	450.032802 	450.022534 	450.022534 	297.126548 	297.126548 	
508.428463 	325.394216 	479.190212 	479.190212 	479.190212 	316.397442 	316.397442 	
510.222091 	326.542139 	480.831870 	480.728209 	480.728209 	317.517475 	317.517475 	
466.207615 	298.372873 	439.421305 	439.421305 	439.421305 	290.098178 	290.098178 	
fr = 0.9
510.131418 	413.206448 	477.643852 	477.643852 	477.643852 	393.171054 	393.171054 	
453.394396 	367.249461 	424.553932 	424.553932 	424.553932 	349.450700 	349.450700 	
473.431005 	383.479114 	443.299299 	443.299299 	443.299299 	364.914706 	364.914706 	
489.720852 	396.673890 	458.535896 	458.535896 	458.535896 	377.443925 	377.443925 	
527.618379 	427.370887 	492.046146 	491.294067 	491.294067 	406.849878 	406.849878 	
514.816772 	417.001585 	481.993198 	481.993198 	481.993198 	396.796671 	396.796671 	
448.588084 	363.356348 	419.515832 	420.140084 	420.140084 	345.728482 	345.728482 	
509.553570 	412.738392 	477.128696 	477.128696 	477.128696 	392.729210 	392.729210 	
526.285037 	426.290880 	492.137617 	491.887833 	491.887833 	405.688755 	405.688755 	
551.652679 	446.838670 	515.865133 	516.748447 	516.748447 	425.201319 	425.201319 	
fr = 1.0
469.065674 	469.065674 	436.575761 	436.575761 	436.575761 	436.575761 	436.575761 	
535.098108 	535.098108 	498.083438 	498.083438 	498.083438 	498.083438 	498.083438 	
537.396701 	537.396701 	500.304985 	500.304985 	500.304985 	500.304985 	500.304985 	
435.687827 	435.687827 	405.501942 	405.501942 	405.501942 	405.501942 	405.501942 	
480.974514 	480.974514 	447.687635 	447.687635 	447.687635 	447.687635 	447.687635 	
477.489908 	477.489908 	444.466387 	444.466387 	444.466387 	444.466387 	444.466387 	
457.473433 	457.473433 	425.793078 	425.793078 	425.793078 	425.793078 	425.793078 	
470.698684 	470.698684 	438.110501 	438.110501 	438.110501 	438.110501 	438.110501 	
507.111098 	507.111098 	472.051059 	472.051059 	472.051059 	472.051059 	472.051059 	
508.165347 	508.165347 	472.951172 	472.951172 	472.951172 	472.951172 	472.951172 	
ratio deadline = 3
fr = 0.1
539.161792 	59.906866 	521.705618 	517.873812 	517.873812 	Over_Deadline 	Over_Deadline 	
500.291093 	55.587899 	481.226453 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
492.315004 	54.701667 	476.706418 	475.203260 	475.203260 	Over_Deadline 	Over_Deadline 	
506.677022 	56.297447 	483.296864 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
539.931828 	59.992425 	523.895669 	523.446205 	523.446205 	Over_Deadline 	Over_Deadline 	
478.680580 	53.186731 	464.188160 	463.313343 	463.313343 	Over_Deadline 	Over_Deadline 	
431.571524 	47.952392 	418.721379 	418.261462 	418.261462 	47.952392 	47.952392 	
490.068333 	54.452037 	456.769856 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
457.918234 	50.879804 	430.827456 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
485.024143 	53.891571 	470.598853 	470.113916 	470.113916 	Over_Deadline 	Over_Deadline 	
fr = 0.2
543.506070 	60.389563 	510.884253 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
542.441193 	60.271244 	502.144249 	Over_Deadline 	Over_Deadline 	60.271244 	60.271244 	
474.502208 	52.722468 	446.046251 	445.456073 	445.456073 	52.722468 	52.722468 	
461.739428 	51.304381 	419.148226 	435.201790 	435.201790 	Over_Deadline 	Over_Deadline 	
483.955387 	53.772821 	454.582203 	454.215291 	454.215291 	Over_Deadline 	Over_Deadline 	
491.872414 	54.652490 	461.296003 	457.420416 	457.420416 	Over_Deadline 	Over_Deadline 	
536.869685 	59.652187 	504.969345 	504.462134 	504.462134 	59.652187 	59.652187 	
506.723919 	56.302658 	469.775037 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
511.308667 	56.812074 	481.460263 	481.301952 	481.301952 	Over_Deadline 	Over_Deadline 	
515.051713 	57.227968 	483.666733 	482.697197 	482.697197 	Over_Deadline 	Over_Deadline 	
fr = 0.3
489.037210 	54.337468 	446.187623 	446.187623 	446.187623 	Over_Deadline 	Over_Deadline 	
482.732933 	53.636993 	439.463282 	437.040685 	437.040685 	Over_Deadline 	Over_Deadline 	
455.968068 	50.663119 	414.497700 	411.733130 	411.733130 	Over_Deadline 	Over_Deadline 	
500.803489 	55.644832 	449.029950 	456.746666 	456.746666 	Over_Deadline 	Over_Deadline 	
516.581836 	57.397982 	463.276918 	Over_Deadline 	Over_Deadline 	Over_Deadline 	Over_Deadline 	
531.552717 	59.061413 	484.123079 	483.079830 	483.079830 	Over_Deadline 	Over_Deadline 	
535.109714 	59.456635 	487.188001 	488.261031 	488.261031 	Over_Deadline 	Over_Deadline 	
482.842171 	53.649130 	435.305898 	439.964277 	439.964277 	Over_Deadline 	Over_Deadline 	
528.736225 	58.748469 	482.029613 	482.014390 	482.014390 	Over_Deadline 	Over_Deadline 	
494.670966 	54.963441 	446.791767 	447.640895 	447.640895 	Over_Deadline 	Over_Deadline 	
fr = 0.4
495.725687 	79.316110 	437.609534 	437.609534 	437.609534 	77.120456 	77.120456 	
466.009881 	74.561581 	410.594662 	409.860199 	409.860199 	72.503500 	72.503500 	
538.658751 	86.185400 	475.165277 	475.151814 	475.151814 	83.805276 	83.805276 	
515.326499 	82.452240 	454.829540 	454.762743 	454.762743 	80.164985 	80.164985 	
553.346103 	88.535377 	488.465283 	488.465283 	488.465283 	86.087263 	86.087263 	
544.364092 	87.098255 	479.952794 	479.518334 	479.518334 	84.704367 	84.704367 	
514.353886 	82.296622 	454.060011 	454.060011 	454.060011 	80.032567 	80.032567 	
503.885849 	80.621736 	443.922856 	442.763893 	442.763893 	78.399759 	78.399759 	
484.343766 	77.495003 	426.979702 	426.896439 	426.896439 	75.364257 	75.364257 	
496.731939 	79.477110 	435.396483 	Over_Deadline 	Over_Deadline 	77.272890 	77.272890 	
fr = 0.5
544.649463 	136.162366 	464.737136 	464.737136 	464.737136 	126.767394 	126.767394 	
507.389982 	126.847496 	433.033043 	433.036504 	433.036504 	118.073973 	118.073973 	
531.865244 	132.966311 	453.163686 	Over_Deadline 	Over_Deadline 	123.775828 	123.775828 	
519.047537 	129.761884 	441.602561 	Over_Deadline 	Over_Deadline 	120.827219 	120.827219 	
522.960531 	130.740133 	445.729442 	446.175197 	446.175197 	121.690432 	121.690432 	
475.573384 	118.893346 	405.166116 	404.330285 	404.330285 	110.654624 	110.654624 	
505.575532 	126.393883 	430.570444 	431.543799 	431.543799 	117.637091 	117.637091 	
414.552932 	103.638233 	351.785614 	Over_Deadline 	Over_Deadline 	96.479526 	96.479526 	
415.162688 	103.790672 	354.312109 	354.312109 	354.312109 	96.600503 	96.600503 	
486.378363 	121.594591 	414.704440 	415.117622 	415.117622 	113.163144 	113.163144 	
fr = 0.6
507.501699 	182.700611 	418.316859 	418.130414 	418.130414 	162.438982 	162.438982 	
529.094171 	190.473902 	434.677861 	433.334039 	433.334039 	169.359114 	169.359114 	
520.718945 	187.458820 	428.419046 	427.385384 	427.385384 	166.686995 	166.686995 	
486.899091 	175.283673 	400.477119 	401.321902 	401.321902 	155.846804 	155.846804 	
511.106281 	183.998261 	421.491854 	421.510170 	421.510170 	163.610498 	163.610498 	
512.679958 	184.564785 	422.431161 	422.464325 	422.464325 	164.135973 	164.135973 	
492.920945 	177.451540 	406.462911 	406.501342 	406.501342 	157.775863 	157.775863 	
506.151270 	182.214457 	417.410454 	417.410454 	417.410454 	161.997038 	161.997038 	
513.276795 	184.779646 	422.448678 	423.315423 	423.315423 	164.345833 	164.345833 	
493.522498 	177.668099 	406.920253 	406.920253 	406.920253 	157.963829 	157.963829 	
fr = 0.7
526.718511 	258.092070 	418.090398 	419.431963 	419.431963 	218.764944 	218.764944 	
539.237192 	264.226224 	429.387122 	429.387122 	429.387122 	223.946506 	223.946506 	
516.160987 	252.918884 	411.317345 	411.315042 	411.315042 	214.394453 	214.394453 	
551.995812 	270.477948 	439.763205 	439.763205 	439.763205 	229.248317 	229.248317 	
491.220623 	240.698105 	390.270657 	391.539607 	391.539607 	204.057959 	204.057959 	
546.428209 	267.749822 	435.402582 	435.402582 	435.402582 	226.914144 	226.914144 	
465.419125 	228.055371 	370.482299 	370.869652 	370.869652 	193.258484 	193.258484 	
475.019729 	232.759667 	378.455257 	378.455126 	378.455126 	197.248058 	197.248058 	
437.911409 	214.576591 	348.313500 	Over_Deadline 	Over_Deadline 	181.844418 	181.844418 	
521.159684 	255.368245 	415.005221 	415.000434 	415.000434 	216.417276 	216.417276 	
fr = 0.8
517.902080 	331.457331 	397.347962 	396.559472 	396.559472 	267.163881 	267.163881 	
504.499231 	322.879508 	388.090016 	388.504757 	388.504757 	260.182578 	260.182578 	
505.416518 	323.466571 	389.252455 	389.252455 	389.252455 	260.653707 	260.653707 	
539.396514 	345.213769 	415.444065 	415.444065 	415.444065 	278.218770 	278.218770 	
446.857126 	285.988561 	344.056111 	344.071691 	344.071691 	230.465308 	230.465308 	
522.324079 	334.287411 	400.187518 	Over_Deadline 	Over_Deadline 	269.406500 	269.406500 	
540.113660 	345.672742 	416.087690 	416.087690 	416.087690 	278.567734 	278.567734 	
499.212087 	319.495736 	384.429115 	384.429115 	384.429115 	257.474376 	257.474376 	
496.495381 	317.757044 	382.215784 	382.053397 	382.053397 	256.084348 	256.084348 	
531.211440 	339.975322 	408.837544 	408.837544 	408.837544 	273.974508 	273.974508 	
fr = 0.9
516.563684 	418.416584 	384.662789 	384.662789 	384.662789 	319.797683 	319.797683 	
564.543990 	457.280632 	420.810086 	420.810086 	420.810086 	349.452630 	349.452630 	
515.588373 	417.626582 	384.338302 	384.338302 	384.338302 	319.195606 	319.195606 	
526.952331 	426.831388 	392.815305 	392.815305 	392.815305 	326.194451 	326.194451 	
454.496215 	368.141934 	338.582834 	338.821892 	338.821892 	281.349964 	281.349964 	
468.512666 	379.495259 	349.232136 	349.232136 	349.232136 	290.017243 	290.017243 	
516.956499 	418.734764 	385.095987 	385.095987 	385.095987 	320.047934 	320.047934 	
483.261319 	391.441669 	360.209078 	360.209078 	360.209078 	299.217077 	299.217077 	
510.107552 	413.187117 	379.672347 	379.518778 	379.518778 	315.783974 	315.783974 	
499.218759 	404.367194 	372.022012 	372.022012 	372.022012 	309.053035 	309.053035 	
fr = 1.0
515.809370 	515.809370 	372.838912 	372.838912 	372.838912 	372.838912 	372.838912 	
488.794327 	488.794327 	353.314726 	353.314726 	353.314726 	353.314726 	353.314726 	
495.478853 	495.478853 	358.179670 	358.179670 	358.179670 	358.179670 	358.179670 	
535.194865 	535.194865 	386.825940 	386.825940 	386.825940 	386.825940 	386.825940 	
519.809280 	519.809280 	375.755769 	375.755769 	375.755769 	375.755769 	375.755769 	
530.529943 	530.529943 	383.380010 	383.380010 	383.380010 	383.380010 	383.380010 	
458.331646 	458.331646 	331.247488 	331.247488 	331.247488 	331.247488 	331.247488 	
525.261389 	525.261389 	379.571541 	379.571541 	379.571541 	379.571541 	379.571541 	
447.652968 	447.652968 	323.540747 	323.540747 	323.540747 	323.540747 	323.540747 	
505.874747 	505.874747 	365.539514 	365.539514 	365.539514 	365.539514 	365.539514 	
nombre de procs = 10
ratio deadline = 1
fr = 0.1
